Filename,Category,Kind,N_Features,N_Features_in_Policies_Complete,N_Features_in_Policies_Failed,N_Configurations,Z3_Policies_Evaluated,Z3_Alerts,AST_Alerts,Is_Match,T_Z3_ms,T_AST_ms,False_Positives_AST,False_Negatives_AST,Error_Mapping
restrictedvolumes17312.yaml,tiny,Pod,23,481,187,1,49,13,13,True,178688.19,191.25,[],[],
db-CIP12.yaml,tiny,Service,16,13,2,1,6,1,1,True,27632.91,42.54,[],[],
procmount01412.yaml,tiny,Pod,19,481,217,1,49,15,15,True,178029.57,204.85,[],[],
nginx-gateway_4.yaml,tiny,Deployment,69,422,118,10000,26,5,5,True,98190.7,114.41,[],[],
apps.v1.StatefulSet45.yaml,StatefulSet,STRUCTURAL_UNSAT,,,,,,1384,0,0,1,16751.44,0.0,0.0,0.0,0.0,,,,0,0,0.0,0.0,{'error': 'STRUCTURAL_UNSAT'},Estructura base del manifest inv�lida seg�n modelo UVL
capabilities_baseline2271.yaml,tiny,Pod,20,481,204,1,49,14,14,True,178645.1,197.13,[],[],
kustomization9145.yaml,tiny,Kustomization,0,0,0,0,0,0,0,,0.0,0.0,,,CRITICAL: 'NoneType' object is not iterable
service1971.yaml,tiny,Service,18,13,4,1,6,2,2,True,27313.41,46.91,[],[],
auth_proxy_service18.yaml,tiny,Service,19,13,2,7,6,1,1,True,27947.64,40.09,[],[],
procmount0767.yaml,tiny,Pod,28,481,166,1,49,13,13,True,178522.53,183.06,[],[],
hostpathvolumes1347.yaml,tiny,Pod,15,481,197,2,49,15,15,True,178056.33,194.53,[],[],
nginx-deployment226.yaml,tiny,Deployment,23,422,178,1,26,8,8,True,97538.72,124.9,[],[],
mysql-pv27.yaml,tiny,PersistentVolume,15,0,0,1,0,0,0,True,0.0,24.86,[],[],
pvc666.yaml,tiny,PersistentVolumeClaim,11,7,3,1,2,1,1,True,13726.95,26.43,[],[],
podannotate.yaml,tiny,Pod,13,481,187,3,49,13,13,True,178150.21,187.74,[],[],
frontend-service42.yaml,tiny,Service,16,13,4,1,6,2,2,True,27729.41,49.42,[],[],
hostports2317.yaml,tiny,Pod,32,481,162,4,49,13,13,True,178595.01,185.49,[],[],
capabilities_baseline1387.yaml,tiny,Pod,17,481,230,1,49,15,15,True,178456.62,201.34,[],[],
runasuser143.yaml,tiny,Pod,28,481,136,1,49,11,11,True,178909.71,165.24,[],[],
ingress-nginx-test-linux-albums1_2.yaml,tiny,Ingress,19,4,2,1,2,1,1,True,13668.48,39.09,[],[],
grade-submission-portal-deployment1.yaml,tiny,Deployment,30,422,178,6,26,8,8,True,97801.81,122.46,[],[],
hwameistor_templates_auditor_14.yaml,tiny,Deployment,29,422,188,1,26,9,9,True,97505.41,130.65,[],[],
restrictedvolumes8163.yaml,tiny,Pod,17,481,187,1,49,13,13,True,178432.12,179.54,[],[],
resource568.yaml,tiny,Pod,15,481,187,12,49,13,13,True,178452.66,191.01,[],[],
apparmorprofile0151.yaml,tiny,Pod,14,481,187,1,49,13,13,True,178844.74,179.56,[],[],
empty8.yaml,tiny,Pod,13,481,187,1,49,13,13,True,179106.06,191.89,[],[],
hostports2370.yaml,tiny,Pod,23,481,213,4,49,15,15,True,178328.14,202.71,[],[],
pod-with-preferred-pod-anti-affinity.yaml,tiny,Pod,30,481,187,8,49,13,13,True,179173.7,372.99,[],[],
pod.quote-prestop.yaml,tiny,Pod,20,481,187,9,49,13,13,True,178588.46,335.7,[],[],
nfs-pvc-sts-svc1.yaml,tiny,Service,12,13,4,1,6,2,2,True,27395.85,47.55,[],[],
vote-service2.yaml,tiny,Service,19,13,4,1,6,2,2,True,27463.47,48.41,[],[],
app-service53.yaml,tiny,Service,20,13,2,1,6,1,1,True,28087.02,44.77,[],[],
API79_1.yaml,tiny,Service,19,13,2,1,6,1,1,True,27712.76,40.76,[],[],
vault31_15.yaml,tiny,Deployment,91,422,127,10000,26,6,6,True,98208.71,157.45,[],[],
rbac316.yaml,tiny,ServiceAccount,5,7,0,1,3,0,0,True,7096.94,28.75,[],[],
selinuxoptions11113.yaml,tiny,Pod,22,481,187,1,49,13,13,True,178021.36,183.55,[],[],
manager_config_patch107.yaml,tiny,Deployment,10,422,178,1,26,8,8,True,97201.53,121.11,[],[],
apparmorprofile1102.yaml,tiny,Pod,29,481,136,1,49,11,11,True,178620.58,169.37,[],[],
deployment-guacd.yaml,tiny,Deployment,26,422,178,1,26,8,8,True,97201.92,121.66,[],[],
podcontroller-bad111_1.yaml,tiny,Deployment,28,422,127,1,26,6,6,True,98276.85,106.75,[],[],
rc-lastapplied-args35.yaml,tiny,ReplicationController,25,420,176,1,25,7,7,True,93832.37,107.74,[],[],
install2_12.yaml,tiny,RoleBinding,15,12,0,3,4,0,0,True,6959.58,30.3,[],[],
podcontroller-bad286_31.yaml,tiny,CronJob,36,420,100,1,25,4,4,True,94921.44,102.53,[],[],
yolo5deployment_1.yaml,tiny,Service,13,13,2,1,6,1,1,True,27862.98,41.39,[],[],
app-v162.yaml,tiny,Service,18,13,4,1,6,2,2,True,27333.13,42.59,[],[],
deploy219_7.yaml,tiny,Service,19,13,2,18,6,1,1,True,27571.55,39.05,[],[],
podinfo-result_3.yaml,tiny,Secret,11,14,0,2,4,0,0,True,7232.68,28.97,[],[],
todo-list-secret8.yaml,tiny,Secret,11,14,0,1,4,0,0,True,7078.02,30.02,[],[],
privileged0871.yaml,tiny,Pod,17,481,187,1,49,13,13,True,179214.92,271.09,[],[],
selinuxoptions1772.yaml,tiny,Pod,16,481,187,1,49,13,13,True,178540.02,183.65,[],[],
compliance-reporter-pod1_1.yaml,tiny,Pod,54,481,149,112,49,14,14,True,176632.54,186.08,[],[],
pod-good113_6.yaml,tiny,Pod,25,481,111,1,49,10,10,True,178398.88,158.28,[],[],
selinuxoptions1311.yaml,tiny,Pod,27,481,187,1,49,13,13,True,178074.83,190.09,[],[],
pvc292.yaml,tiny,PersistentVolumeClaim,11,7,3,1,2,1,1,True,13538.59,25.02,[],[],
basic-policy_1.yaml,tiny,Deployment,26,422,178,24,26,8,8,True,97403.65,120.36,[],[],
prometheus-example1_1.yaml,tiny,Service,18,13,4,1,6,2,2,True,27323.22,47.67,[],[],
pv-mysql2.yaml,tiny,PersistentVolume,13,0,0,1,0,0,0,True,0.0,25.36,[],[],
pod-bad147_2.yaml,tiny,Pod,8,481,187,1,49,13,13,True,177240.75,183.37,[],[],
capabilities_baseline0237.yaml,tiny,Pod,19,481,204,169,49,14,14,True,177212.22,192.2,[],[],
restrictedvolumes1466.yaml,tiny,Pod,22,481,187,1,49,13,13,True,178327.04,184.08,[],[],
resource765_23.yaml,tiny,CronJob,15,420,176,2,25,7,7,True,93590.47,113.5,[],[],
restrictedvolumes221.yaml,tiny,Pod,30,481,136,1,49,11,11,True,178304.3,169.34,[],[],
podcontroller-bad287_13.yaml,tiny,Deployment,30,422,102,2,26,5,5,True,98276.42,102.12,[],[],
gotk-components79_15.yaml,tiny,ServiceAccount,8,7,0,4,3,0,0,True,6949.4,27.09,[],[],
deployment1750_1.yaml,tiny,Service,16,13,2,2,6,1,1,True,27881.48,44.97,[],[],
network-observability-svc.yaml,tiny,Service,12,13,2,2,6,1,1,True,27518.48,40.8,[],[],
auth_proxy_role_binding192.yaml,tiny,ClusterRoleBinding,16,12,0,6,4,0,0,True,6972.75,28.6,[],[],
capabilities_baseline2514.yaml,tiny,Pod,15,481,204,1,49,14,14,True,177511.87,196.92,[],[],
restrictedvolumes0197.yaml,tiny,Pod,15,481,187,7,49,13,13,True,178372.93,188.41,[],[],
pod-good139_1.yaml,tiny,Pod,8,481,187,2,49,13,13,True,177628.1,178.68,[],[],
paymentservice14.yaml,tiny,Deployment,51,422,102,8,26,5,5,True,97915.63,97.01,[],[],
ingress-grpc1.yaml,tiny,Ingress,20,4,2,1,2,1,1,True,13619.66,40.32,[],[],
app-deployment37.yaml,tiny,Deployment,30,422,178,2,26,8,8,True,96935.96,117.4,[],[],
pod-good290_11.yaml,tiny,Pod,17,481,205,1,49,14,14,True,177635.85,198.18,[],[],
runasnonroot0798.yaml,tiny,Pod,15,481,187,1,49,13,13,True,177362.69,195.57,[],[],
nginx-deployment66.yaml,tiny,Deployment,37,422,176,4,26,7,7,True,97263.64,120.19,[],[],
tcp-echo-ipv6_1.yaml,tiny,Deployment,25,422,178,16,26,8,8,True,96953.82,120.43,[],[],
seccompprofile_restricted086.yaml,tiny,Pod,17,481,187,1,49,13,13,True,177642.19,209.37,[],[],
resource-mutated6.yaml,tiny,Deployment,33,422,187,4,26,9,9,True,96879.8,121.81,[],[],
pod-good235_2.yaml,tiny,Pod,8,481,187,2,49,13,13,True,177281.27,182.77,[],[],
selinuxoptions2520.yaml,tiny,Pod,14,481,187,1,49,13,13,True,177423.51,182.95,[],[],
frontend_deploy1_1.yaml,tiny,Service,16,13,4,1,6,2,2,True,27158.94,40.35,[],[],
existingspace4.yaml,tiny,Pod,12,481,187,2,49,13,13,True,177523.79,185.27,[],[],
shopfront-service61.yaml,tiny,Service,18,13,4,1,6,2,2,True,27505.33,45.26,[],[],
podcontrollers-bad36_1.yaml,tiny,Deployment,28,422,178,4,26,8,8,True,96935.89,120.76,[],[],
workload-1-ephemeral.yaml,tiny,Deployment,30,422,176,32,26,7,7,True,97504.64,117.16,[],[],
selinuxoptions3721.yaml,tiny,Pod,28,481,136,1,49,11,11,True,178062.77,171.55,[],[],
test175_2.yaml,tiny,PersistentVolumeClaim,11,7,3,1,2,1,1,True,13753.2,36.26,[],[],
metadata_statefulset1.yaml,tiny,StatefulSet,109,424,125,10000,26,5,5,True,98292.1,421.36,[],[],
pod-good50_8.yaml,tiny,Pod,14,481,187,1,49,13,13,True,177749.57,185.8,[],[],
result-app-node1.yaml,tiny,Pod,16,481,187,4,49,13,13,True,177255.08,183.11,[],[],
cluster-secrets.secret.sops.yaml,Secret,STRUCTURAL_UNSAT,,,,,,15,0,0,18,2302.6,0.0,0.0,0.0,0.0,,,,0,0,0.0,0.0,{'error': 'STRUCTURAL_UNSAT'},Estructura base del manifest inv�lida seg�n modelo UVL
pod-bad234_3.yaml,tiny,Pod,13,481,186,3,49,12,12,True,177098.68,181.55,[],[],
pod_restricted8.yaml,Pod,STRUCTURAL_UNSAT,,,,,,169,0,0,10000,4216.28,0.0,0.0,0.0,0.0,,,,0,0,0.0,0.0,{'error': 'STRUCTURAL_UNSAT'},Estructura base del manifest inv�lida seg�n modelo UVL
grafana-service18.yaml,tiny,Service,18,13,2,3,6,1,1,True,27725.65,42.24,[],[],
adapter4.yaml,tiny,Pod,24,481,187,3,49,13,13,True,177235.92,186.13,[],[],
serviceaccount934.yaml,tiny,ServiceAccount,8,7,0,3,3,0,0,True,6959.72,26.89,[],[],
deployment4326.yaml,tiny,Deployment,24,422,176,9,26,7,7,True,97307.38,116.22,[],[],
mysql-pvc24.yaml,tiny,PersistentVolumeClaim,14,7,3,1,2,1,1,True,13558.69,28.51,[],[],
resource461_36.yaml,tiny,CronJob,21,420,176,1,25,7,7,True,94978.16,189.49,[],[],
pv-claim3.yaml,tiny,PersistentVolumeClaim,18,7,3,1,2,1,1,True,15045.22,36.46,[],[],
components25_6.yaml,tiny,Service,19,13,2,1,6,1,1,True,29404.29,50.04,[],[],
cert-manager-workload_2.yaml,tiny,Deployment,74,422,102,4725,26,5,5,True,103009.65,128.31,[],[],
connectivity-check-internal_7.yaml,tiny,Deployment,0,0,0,0,0,0,0,,0.0,0.0,,,CRITICAL: 'NoneType' object is not iterable
app-resources3.yaml,tiny,Pod,13,481,187,4,49,13,13,True,187315.04,211.97,[],[],
back.deployment1.yaml,tiny,Deployment,33,422,178,3,26,8,8,True,98155.46,120.09,[],[],
restrictedvolumes1281.yaml,tiny,Pod,30,481,153,1,49,12,12,True,177459.57,175.68,[],[],
service296.yaml,tiny,Service,21,13,2,6,6,1,1,True,27906.93,44.7,[],[],
resource140_129.yaml,tiny,CronJob,18,420,176,2,25,7,7,True,93038.35,115.74,[],[],
patchedResource-third4.yaml,tiny,Pod,22,481,187,4,49,13,13,True,177793.81,184.61,[],[],
ServiceAccount1667.yaml,tiny,ServiceAccount,5,7,0,1,3,0,0,True,7012.38,29.6,[],[],
seccompprofile_restricted3137.yaml,tiny,Pod,26,481,136,1,49,11,11,True,177416.27,177.45,[],[],
pod-resources48.yaml,tiny,Pod,8,481,187,1,49,13,13,True,176987.26,194.59,[],[],
demo_ds_local.yaml,tiny,DaemonSet,32,423,176,6,26,7,7,True,97122.15,111.12,[],[],
base363.yaml,tiny,Pod,11,481,187,1,49,13,13,True,177155.81,186.55,[],[],
apparmorprofile1623.yaml,tiny,Pod,14,481,187,1,49,13,13,True,177018.5,192.63,[],[],
deploy_python_script_6.yaml,tiny,Service,15,13,2,1,6,1,1,True,27486.24,44.72,[],[],
restrictedvolumes9216.yaml,tiny,Pod,18,481,187,1,49,13,13,True,177038.49,188.57,[],[],
longhorn49_28.yaml,tiny,Service,21,13,2,4,6,1,1,True,27739.96,41.88,[],[],
hostpathvolumes0227.yaml,tiny,Pod,13,481,187,2,49,13,13,True,177358.28,184.24,[],[],
ingress599_1.yaml,tiny,Ingress,16,4,2,1,2,1,1,True,13255.32,38.27,[],[],
runasnonroot3196.yaml,tiny,Pod,15,481,187,1,49,13,13,True,176969.88,179.14,[],[],
mydep2.yaml,tiny,Deployment,26,422,178,1,26,8,8,True,96785.48,119.06,[],[],
capabilities_baseline2614.yaml,tiny,Pod,15,481,204,1,49,14,14,True,176720.68,189.02,[],[],
nginx-pod-secret-vol.yaml,tiny,Pod,16,481,195,1,49,14,14,True,176677.86,198.97,[],[],
selinuxoptions2523.yaml,tiny,Pod,14,481,187,1,49,13,13,True,177171.85,187.89,[],[],
nginx-liviness-httpGet.yaml,tiny,Deployment,36,422,178,4,26,8,8,True,96660.99,121.15,[],[],
simple18.yaml,tiny,Pod,10,481,187,2,49,13,13,True,176956.65,183.76,[],[],
hostnamespaces0787.yaml,tiny,Pod,14,481,191,1,49,14,14,True,176940.89,188.97,[],[],
seccompprofile_baseline016.yaml,tiny,Pod,14,481,187,1,49,13,13,True,176979.6,184.57,[],[],
hostports0310.yaml,tiny,Pod,23,481,213,1,49,15,15,True,176349.17,205.16,[],[],
ingress1434.yaml,tiny,Ingress,19,4,2,2,2,1,1,True,13538.53,40.44,[],[],
components44_4.yaml,tiny,ServiceAccount,5,7,0,1,3,0,0,True,6968.88,28.56,[],[],
runasnonroot2246.yaml,tiny,Pod,15,481,187,1,49,13,13,True,177085.9,180.6,[],[],
csi-rbac_2.yaml,tiny,ServiceAccount,5,7,0,1,3,0,0,True,7205.56,26.96,[],[],
hostpathvolumes061.yaml,tiny,Pod,13,481,187,2,49,13,13,True,177278.16,185.06,[],[],
service5276.yaml,tiny,Service,15,13,2,1,6,1,1,True,27455.53,41.57,[],[],
selinuxoptions1867.yaml,tiny,Pod,22,481,187,1,49,13,13,True,177085.46,186.54,[],[],
sysctls01087.yaml,tiny,Pod,20,481,187,1,49,13,13,True,177070.4,200.53,[],[],
04-4.Statefulset1.yaml,tiny,Service,15,13,2,1,6,1,1,True,27750.09,44.48,[],[],
deployment1449.yaml,tiny,Deployment,28,422,178,2,26,8,8,True,96666.73,116.61,[],[],
service3073.yaml,tiny,Service,15,13,2,1,6,1,1,True,27844.65,39.47,[],[],
wordpress-deployment53.yaml,tiny,Deployment,32,422,178,1,26,8,8,True,96913.06,115.76,[],[],
vur-mysql-pod.yaml,tiny,Pod,23,481,187,12,49,13,13,True,177141.24,179.82,[],[],
postgres-secret-template1.yaml,tiny,Secret,7,14,0,3,4,0,0,True,6962.18,29.55,[],[],
blackbox-exporter-serviceAccount.yaml,tiny,ServiceAccount,5,7,0,1,3,0,0,True,6945.81,31.13,[],[],
pod-bad290_1.yaml,tiny,Pod,17,481,136,1,49,11,11,True,177563.57,176.34,[],[],
cert-manager5_18.yaml,tiny,ClusterRoleBinding,15,12,0,5,4,0,0,True,7189.19,29.81,[],[],
mongoDB57_1.yaml,tiny,Service,14,13,2,1,6,1,1,True,27485.46,45.74,[],[],
resource774_3.yaml,tiny,Pod,12,481,187,1,49,13,13,True,176825.44,190.36,[],[],
apparmorprofile01806.yaml,tiny,Pod,29,481,136,1,49,11,11,True,177670.89,172.31,[],[],
pvc768.yaml,tiny,PersistentVolumeClaim,12,7,3,1,2,1,1,True,13596.91,26.56,[],[],
procmount0724.yaml,tiny,Pod,15,481,217,1,49,15,15,True,176521.44,201.58,[],[],
apps.v1.ReplicaSet.after_roundtrip.yaml,ReplicaSet,STRUCTURAL_UNSAT,,,,,,1221,0,0,1,34508.69,0.0,0.0,0.0,0.0,,,,0,0,0.0,0.0,{'error': 'STRUCTURAL_UNSAT'},Estructura base del manifest inv�lida seg�n modelo UVL
storage53.yaml,tiny,PersistentVolumeClaim,11,7,3,1,2,1,1,True,13740.54,28.69,[],[],
whoami-flask_1.yaml,tiny,Service,15,13,4,1,6,2,2,True,27246.19,45.77,[],[],
poststart-hook.yaml,tiny,Pod,19,481,187,3,49,13,13,True,177139.7,193.89,[],[],
rbac568_4.yaml,tiny,ClusterRoleBinding,13,12,0,2,4,0,0,True,7230.21,30.0,[],[],
windowshostprocess0748.yaml,tiny,Pod,15,481,200,1,49,15,15,True,176382.08,196.59,[],[],
runasnonroot0669.yaml,tiny,Pod,17,481,187,1,49,13,13,True,177170.76,186.24,[],[],
certmanager17_27.yaml,tiny,ClusterRoleBinding,16,12,0,5,4,0,0,True,6983.05,30.16,[],[],
core.v1.PersistentVolumeClaim6.yaml,PersistentVolumeClaim,STRUCTURAL_UNSAT,,,,,,86,0,0,1,3028.11,0.0,0.0,0.0,0.0,,,,0,0,0.0,0.0,{'error': 'STRUCTURAL_UNSAT'},Estructura base del manifest inv�lida seg�n modelo UVL
frontend-wl043.yaml,tiny,Deployment,24,422,176,1,26,7,7,True,96960.81,115.32,[],[],
kubelet-binding22.yaml,tiny,ClusterRoleBinding,11,12,0,1,4,0,0,True,6990.44,29.19,[],[],
rabbit-statefulset5_1.yaml,tiny,Service,15,13,2,2,6,1,1,True,27824.36,38.96,[],[],
simplex-backend-deployment.yaml,tiny,Deployment,29,422,178,5,26,8,8,True,96821.6,116.82,[],[],
players9.yaml,tiny,Deployment,49,422,178,40,26,8,8,True,96879.39,118.93,[],[],
restrictedvolumes13148.yaml,tiny,Pod,21,481,187,1,49,13,13,True,177065.89,188.82,[],[],
webadmin_deployment.yaml,tiny,Deployment,27,422,178,1,26,8,8,True,96721.36,121.66,[],[],
service774.yaml,tiny,Service,15,13,4,1,6,2,2,True,27255.59,41.29,[],[],
resource464_19.yaml,tiny,Pod,15,481,187,1,49,13,13,True,177227.45,184.5,[],[],
oauth-proxy1_1.yaml,tiny,Service,19,13,2,1,6,1,1,True,27539.8,42.03,[],[],
db-secret3.yaml,tiny,Secret,9,14,0,2,4,0,0,True,7250.91,28.68,[],[],
500mb-of-logs-pod.yaml,tiny,Pod,12,481,187,3,49,13,13,True,176746.71,183.75,[],[],
flux-pvc1.yaml,tiny,PersistentVolumeClaim,12,7,3,1,2,1,1,True,13285.01,27.54,[],[],
selinuxoptions2866.yaml,tiny,Pod,14,481,187,1,49,13,13,True,177234.7,190.49,[],[],
host-pv.yaml,tiny,PersistentVolume,14,0,0,1,0,0,0,True,0.0,24.8,[],[],
deployment6944.yaml,tiny,Deployment,27,422,178,2,26,8,8,True,96936.26,123.45,[],[],
pod.quiz.novolume1.yaml,tiny,Pod,13,481,185,2,49,12,12,True,177210.82,194.21,[],[],
resource663_1.yaml,tiny,Deployment,29,422,178,16,26,8,8,True,96637.99,120.2,[],[],
resource455_39.yaml,tiny,Deployment,25,422,178,1,26,8,8,True,96754.21,120.74,[],[],
svc24.yaml,tiny,Service,20,13,4,1,6,2,2,True,27561.56,45.44,[],[],
ingress-good3_1.yaml,Ingress,STRUCTURAL_UNSAT,,,,,,16,0,0,1,2293.81,0.0,0.0,0.0,0.0,,,,0,0,0.0,0.0,{'error': 'STRUCTURAL_UNSAT'},Estructura base del manifest inv�lida seg�n modelo UVL
sidecar-psp5_2.yaml,tiny,ClusterRoleBinding,13,12,0,1,4,0,0,True,6957.5,29.05,[],[],
seccompprofile_restricted1112.yaml,tiny,Pod,26,481,136,1,49,11,11,True,177549.91,171.45,[],[],
restrictedvolumes2120.yaml,tiny,Pod,21,481,187,1,49,13,13,True,177202.01,192.91,[],[],
capabilities_baseline01494.yaml,tiny,Pod,20,481,230,1,49,15,15,True,176293.96,201.78,[],[],
restrictedvolumes0463.yaml,tiny,Pod,22,481,187,7,49,13,13,True,177060.19,183.55,[],[],
autoscaler-custom20_3.yaml,tiny,Secret,7,14,0,2,4,0,0,True,6958.27,29.83,[],[],
privileged1400.yaml,tiny,Pod,13,481,213,1,49,15,15,True,181818.01,207.33,[],[],
role_binding175.yaml,tiny,ClusterRoleBinding,16,12,0,6,4,0,0,True,7247.6,28.53,[],[],
hostports0488.yaml,tiny,Pod,14,481,213,1,49,15,15,True,177433.69,202.82,[],[],
03-svc-load-balancing_1.yaml,tiny,Service,12,13,2,1,6,1,1,True,27653.88,40.56,[],[],
PersistentVolume.manual-kind_1.yaml,tiny,PersistentVolume,24,0,0,1,0,0,0,True,0.0,21.41,[],[],
db-noticias12.yaml,Pod,STRUCTURAL_UNSAT,,,,,,15,0,0,1,2270.51,0.0,0.0,0.0,0.0,,,,0,0,0.0,0.0,{'error': 'STRUCTURAL_UNSAT'},Estructura base del manifest inv�lida seg�n modelo UVL
admin_role_binding.yaml,tiny,ClusterRoleBinding,13,12,4,1,4,1,1,True,21991.76,49.12,[],[],
manifest-k8s-gateway_3.yaml,tiny,ClusterRoleBinding,17,12,0,5,4,0,0,True,7969.92,39.17,[],[],
windowshostprocess0205.yaml,tiny,Pod,20,481,200,1,49,15,15,True,180381.57,201.37,[],[],
hostnamespaces1821.yaml,tiny,Pod,12,481,191,1,49,14,14,True,177153.32,187.31,[],[],
secret.sops89.yaml,Secret,STRUCTURAL_UNSAT,,,,,,15,0,0,2,2342.13,0.0,0.0,0.0,0.0,,,,0,0,0.0,0.0,{'error': 'STRUCTURAL_UNSAT'},Estructura base del manifest inv�lida seg�n modelo UVL
clusterip-nginx3.yaml,tiny,Service,12,13,2,1,6,1,1,True,27577.43,43.33,[],[],
pod892.yaml,tiny,Pod,88,481,210,1080,49,18,18,True,175781.47,216.75,[],[],
statefulset915.yaml,tiny,StatefulSet,37,424,176,1,26,7,7,True,97359.34,125.5,[],[],
service_reviews_1.yaml,tiny,ServiceAccount,7,7,0,1,3,0,0,True,6965.27,29.42,[],[],
service-nodeport-definition1.yaml,tiny,Service,15,13,4,2,6,2,2,True,27705.56,43.14,[],[],
pod430.yaml,tiny,Pod,10,481,187,1,49,13,13,True,177629.17,181.2,[],[],
wordpress-deployment58_3.yaml,tiny,Service,16,13,4,2,6,2,2,True,27278.96,40.71,[],[],
hostnamespaces145.yaml,tiny,Pod,27,481,140,1,49,12,12,True,178416.24,184.76,[],[],
resource464_51.yaml,tiny,Deployment,26,422,178,1,26,8,8,True,97170.15,119.87,[],[],
base389.yaml,tiny,Pod,26,481,136,1,49,11,11,True,178597.08,164.84,[],[],
test-tcproute_1.yaml,tiny,Deployment,31,422,186,6,26,8,8,True,97437.19,116.93,[],[],
bad-podcontrollers6.yaml,tiny,Deployment,22,422,178,4,26,8,8,True,97140.46,122.59,[],[],
pod840.yaml,tiny,Pod,22,481,187,8,49,13,13,True,178016.72,189.92,[],[],
roles29.yaml,tiny,RoleBinding,14,12,0,1,4,0,0,True,6955.51,28.91,[],[],
gvm-2204-remote-scanner-kilo_13.yaml,tiny,PersistentVolumeClaim,11,7,3,1,2,1,1,True,13655.34,28.48,[],[],
pod-example3.yaml,tiny,Pod,13,481,187,1,49,13,13,True,178346.68,181.9,[],[],
1_ssd_Storage1.yaml,tiny,StorageClass,7,3,3,1,1,1,1,True,10235.21,25.12,[],[],
2-dep-kv-volume_1.yaml,tiny,Deployment,39,422,178,1,26,8,8,True,97204.22,115.31,[],[],
base43.yaml,tiny,Pod,20,481,187,1,49,13,13,True,177983.01,179.74,[],[],
bad-podcontrollers6_2.yaml,tiny,Deployment,22,422,178,4,26,8,8,True,96963.21,121.76,[],[],
apparmorprofile01534.yaml,tiny,Pod,20,481,187,1,49,13,13,True,178022.13,204.05,[],[],
ricardo-pods_1.yaml,tiny,RoleBinding,14,12,0,1,4,0,0,True,7270.58,29.86,[],[],
podcontrollers-bad21_1.yaml,tiny,Deployment,28,422,178,4,26,8,8,True,97660.88,118.35,[],[],
PVC587.yaml,tiny,PersistentVolumeClaim,13,7,3,1,2,1,1,True,13337.27,29.46,[],[],
resource767_7.yaml,tiny,Pod,8,481,187,1,49,13,13,True,178248.99,184.6,[],[],
podcontroller-bad29_1.yaml,tiny,CronJob,21,420,176,2,25,7,7,True,94404.25,218.69,[],[],
api-service57.yaml,tiny,Service,15,13,2,1,6,1,1,True,27992.4,41.92,[],[],
csi-controller-rbac14_11.yaml,tiny,ClusterRoleBinding,12,12,0,1,4,0,0,True,6993.31,29.98,[],[],
pg-volume1.yaml,tiny,PersistentVolume,16,0,0,1,0,0,0,True,0.0,25.02,[],[],
restrictedvolumes14139.yaml,tiny,Pod,22,481,187,1,49,13,13,True,178434.14,187.7,[],[],
hello-dep-v13.yaml,tiny,Deployment,36,422,176,4,26,7,7,True,97793.48,112.43,[],[],
privileged01755.yaml,tiny,Pod,15,481,187,1,49,13,13,True,178206.19,183.89,[],[],
metadata-agent-rbac9_1.yaml,tiny,ClusterRoleBinding,16,12,0,2,4,0,0,True,7098.69,30.43,[],[],
pod-good51.yaml,tiny,Pod,10,481,187,1,49,13,13,True,178107.46,187.2,[],[],
secrets14_2.yaml,tiny,Secret,9,14,0,1,4,0,0,True,7292.96,29.68,[],[],
initial-psp1_4.yaml,tiny,ClusterRoleBinding,16,12,0,1,4,0,0,True,7009.59,28.6,[],[],
fleetman-api-gateway1.yaml,tiny,Service,14,13,2,1,6,1,1,True,27602.51,42.97,[],[],
resource455_56.yaml,tiny,CronJob,15,420,176,2,25,7,7,True,94023.05,112.9,[],[],
capabilities_baseline3851.yaml,tiny,Pod,20,481,204,1,49,14,14,True,178262.1,192.57,[],[],
pod-bad175_3.yaml,tiny,Pod,13,481,186,3,49,12,12,True,178278.08,184.82,[],[],
spire-quickstart2_21.yaml,tiny,ServiceAccount,5,7,0,1,3,0,0,True,7246.03,28.7,[],[],
11-axon-data-volumes.yaml,tiny,PersistentVolumeClaim,11,7,3,1,2,1,1,True,13390.11,27.3,[],[],
seccompprofile_restricted2266.yaml,tiny,Pod,26,481,136,1,49,11,11,True,179083.14,172.02,[],[],
00-assert5_4.yaml,tiny,Secret,11,14,0,1,4,0,0,True,7282.2,27.94,[],[],
cert-manager101_25.yaml,tiny,ClusterRoleBinding,16,12,0,5,4,0,0,True,7032.78,30.11,[],[],
jenkinstoken1.yaml,tiny,Secret,8,14,0,1,4,0,0,True,6975.94,29.93,[],[],
local-01.yaml,tiny,PersistentVolume,14,0,0,1,0,0,0,True,0.0,24.46,[],[],
workloads37.yaml,tiny,Deployment,19,422,178,1,26,8,8,True,97572.2,124.54,[],[],
service-account16.yaml,tiny,ServiceAccount,5,7,0,1,3,0,0,True,7283.3,28.63,[],[],
calico45_1.yaml,tiny,ServiceAccount,5,7,0,1,3,0,0,True,7102.61,28.87,[],[],
selinuxoptions2721.yaml,tiny,Pod,28,481,136,1,49,11,11,True,179175.18,176.71,[],[],
secrets357.yaml,tiny,Secret,7,14,0,2,4,0,0,True,6973.36,31.04,[],[],
resource772_30.yaml,tiny,CronJob,22,420,176,1,25,7,7,True,94101.1,111.61,[],[],
dotnet-api1_1.yaml,tiny,Service,18,13,4,1,6,2,2,True,27366.82,48.78,[],[],
