Feature,Midle,Turned,Value
io_k8s_api_admissionregistration_v1_ValidatingWebhookConfiguration_webhooks_namespaceSelector_matchExpressions,ValidatingWebhookConfiguration_webhooks_namespaceSelector_matchExpressions,matchExpressions,-
io_k8s_api_admissionregistration_v1_ValidatingWebhookConfiguration_webhooks_namespaceSelector_matchExpressions_key,ValidatingWebhookConfiguration_webhooks_namespaceSelector_matchExpressions_key,key,
io_k8s_api_admissionregistration_v1_ValidatingWebhookConfiguration_webhooks_namespaceSelector_matchExpressions_operator,ValidatingWebhookConfiguration_webhooks_namespaceSelector_matchExpressions_operator,operator,
io_k8s_api_admissionregistration_v1_ValidatingWebhookConfiguration_webhooks_namespaceSelector_matchExpressions_operator_Exists,ValidatingWebhookConfiguration_webhooks_namespaceSelector_matchExpressions_operator_Exists,Exists,Exists
io_k8s_api_admissionregistration_v1_ValidatingWebhookConfiguration_webhooks_namespaceSelector_matchExpressions_operator_NotIn,ValidatingWebhookConfiguration_webhooks_namespaceSelector_matchExpressions_operator_NotIn,NotIn,NotIn
io_k8s_api_admissionregistration_v1_ValidatingWebhookConfiguration_webhooks_namespaceSelector_matchExpressions_operator_In,ValidatingWebhookConfiguration_webhooks_namespaceSelector_matchExpressions_operator_In,In,In
io_k8s_api_admissionregistration_v1_ValidatingWebhookConfiguration_webhooks_namespaceSelector_matchExpressions_operator_DoesNotExist,ValidatingWebhookConfiguration_webhooks_namespaceSelector_matchExpressions_operator_DoesNotExist,DoesNotExist,DoesNotExist
io_k8s_api_admissionregistration_v1_ValidatingWebhookConfiguration_webhooks_namespaceSelector_matchExpressions_values,ValidatingWebhookConfiguration_webhooks_namespaceSelector_matchExpressions_values,values,-
io_k8s_api_admissionregistration_v1_ValidatingWebhookConfiguration_webhooks_namespaceSelector_matchExpressions_values_StringValue,ValidatingWebhookConfiguration_webhooks_namespaceSelector_matchExpressions_values_StringValue,StringValue,
io_k8s_api_admissionregistration_v1_ValidatingWebhookConfiguration_webhooks_namespaceSelector_matchLabels,ValidatingWebhookConfiguration_webhooks_namespaceSelector_matchLabels,matchLabels,-
io_k8s_api_admissionregistration_v1_ValidatingWebhookConfiguration_webhooks_namespaceSelector_matchLabels_KeyMap,ValidatingWebhookConfiguration_webhooks_namespaceSelector_matchLabels_KeyMap,KeyMap,
io_k8s_api_admissionregistration_v1_ValidatingWebhookConfiguration_webhooks_namespaceSelector_matchLabels_ValueMap,ValidatingWebhookConfiguration_webhooks_namespaceSelector_matchLabels_ValueMap,ValueMap,
io_k8s_api_admissionregistration_v1_ValidatingWebhookConfiguration_webhooks_objectSelector,ValidatingWebhookConfiguration_webhooks_objectSelector,objectSelector,
io_k8s_api_admissionregistration_v1_ValidatingWebhookConfiguration_webhooks_objectSelector_matchExpressions,ValidatingWebhookConfiguration_webhooks_objectSelector_matchExpressions,matchExpressions,-
io_k8s_api_admissionregistration_v1_ValidatingWebhookConfiguration_webhooks_objectSelector_matchExpressions_key,ValidatingWebhookConfiguration_webhooks_objectSelector_matchExpressions_key,key,
io_k8s_api_admissionregistration_v1_ValidatingWebhookConfiguration_webhooks_objectSelector_matchExpressions_operator,ValidatingWebhookConfiguration_webhooks_objectSelector_matchExpressions_operator,operator,
io_k8s_api_admissionregistration_v1_ValidatingWebhookConfiguration_webhooks_objectSelector_matchExpressions_operator_Exists,ValidatingWebhookConfiguration_webhooks_objectSelector_matchExpressions_operator_Exists,Exists,Exists
io_k8s_api_admissionregistration_v1_ValidatingWebhookConfiguration_webhooks_objectSelector_matchExpressions_operator_NotIn,ValidatingWebhookConfiguration_webhooks_objectSelector_matchExpressions_operator_NotIn,NotIn,NotIn
io_k8s_api_admissionregistration_v1_ValidatingWebhookConfiguration_webhooks_objectSelector_matchExpressions_operator_In,ValidatingWebhookConfiguration_webhooks_objectSelector_matchExpressions_operator_In,In,In
io_k8s_api_admissionregistration_v1_ValidatingWebhookConfiguration_webhooks_objectSelector_matchExpressions_operator_DoesNotExist,ValidatingWebhookConfiguration_webhooks_objectSelector_matchExpressions_operator_DoesNotExist,DoesNotExist,DoesNotExist
io_k8s_api_admissionregistration_v1_ValidatingWebhookConfiguration_webhooks_objectSelector_matchExpressions_values,ValidatingWebhookConfiguration_webhooks_objectSelector_matchExpressions_values,values,-
io_k8s_api_admissionregistration_v1_ValidatingWebhookConfiguration_webhooks_objectSelector_matchExpressions_values_StringValue,ValidatingWebhookConfiguration_webhooks_objectSelector_matchExpressions_values_StringValue,StringValue,
io_k8s_api_admissionregistration_v1_ValidatingWebhookConfiguration_webhooks_objectSelector_matchLabels,ValidatingWebhookConfiguration_webhooks_objectSelector_matchLabels,matchLabels,-
io_k8s_api_admissionregistration_v1_ValidatingWebhookConfiguration_webhooks_objectSelector_matchLabels_KeyMap,ValidatingWebhookConfiguration_webhooks_objectSelector_matchLabels_KeyMap,KeyMap,
io_k8s_api_admissionregistration_v1_ValidatingWebhookConfiguration_webhooks_objectSelector_matchLabels_ValueMap,ValidatingWebhookConfiguration_webhooks_objectSelector_matchLabels_ValueMap,ValueMap,
io_k8s_api_admissionregistration_v1_ValidatingWebhookConfiguration_webhooks_rules,ValidatingWebhookConfiguration_webhooks_rules,rules,-
io_k8s_api_admissionregistration_v1_ValidatingWebhookConfiguration_webhooks_rules_apiGroups,ValidatingWebhookConfiguration_webhooks_rules_apiGroups,apiGroups,-
io_k8s_api_admissionregistration_v1_ValidatingWebhookConfiguration_webhooks_rules_apiGroups_StringValue,ValidatingWebhookConfiguration_webhooks_rules_apiGroups_StringValue,StringValue,
io_k8s_api_admissionregistration_v1_ValidatingWebhookConfiguration_webhooks_rules_apiVersions,ValidatingWebhookConfiguration_webhooks_rules_apiVersions,apiVersions,-
io_k8s_api_admissionregistration_v1_ValidatingWebhookConfiguration_webhooks_rules_apiVersions_StringValue,ValidatingWebhookConfiguration_webhooks_rules_apiVersions_StringValue,StringValue,
io_k8s_api_admissionregistration_v1_ValidatingWebhookConfiguration_webhooks_rules_operations,ValidatingWebhookConfiguration_webhooks_rules_operations,operations,-
io_k8s_api_admissionregistration_v1_ValidatingWebhookConfiguration_webhooks_rules_operations_StringValue,ValidatingWebhookConfiguration_webhooks_rules_operations_StringValue,StringValue,
io_k8s_api_admissionregistration_v1_ValidatingWebhookConfiguration_webhooks_rules_resources,ValidatingWebhookConfiguration_webhooks_rules_resources,resources,-
io_k8s_api_admissionregistration_v1_ValidatingWebhookConfiguration_webhooks_rules_resources_StringValue,ValidatingWebhookConfiguration_webhooks_rules_resources_StringValue,StringValue,
io_k8s_api_admissionregistration_v1_ValidatingWebhookConfiguration_webhooks_rules_scope,ValidatingWebhookConfiguration_webhooks_rules_scope,scope,
io_k8s_api_admissionregistration_v1_ValidatingWebhookConfiguration_webhooks_rules_scope_Cluster,ValidatingWebhookConfiguration_webhooks_rules_scope_Cluster,Cluster,Cluster
io_k8s_api_admissionregistration_v1_ValidatingWebhookConfiguration_webhooks_rules_scope_Namespaced,ValidatingWebhookConfiguration_webhooks_rules_scope_Namespaced,Namespaced,Namespaced
io_k8s_api_admissionregistration_v1_ValidatingWebhookConfiguration_webhooks_rules_scope_estrella,ValidatingWebhookConfiguration_webhooks_rules_scope_estrella,estrella,estrella
io_k8s_api_admissionregistration_v1_ValidatingWebhookConfiguration_webhooks_timeoutSeconds,ValidatingWebhookConfiguration_webhooks_timeoutSeconds,timeoutSeconds,
io_k8s_api_admissionregistration_v1_ValidatingWebhookConfigurationList,ValidatingWebhookConfigurationList,ValidatingWebhookConfigurationList,
io_k8s_api_admissionregistration_v1_ValidatingWebhookConfigurationList_items,ValidatingWebhookConfigurationList_items,items,-
io_k8s_api_admissionregistration_v1_ValidatingWebhookConfigurationList_items_apiVersion,ValidatingWebhookConfigurationList_items_apiVersion,apiVersion,
io_k8s_api_admissionregistration_v1_ValidatingWebhookConfigurationList_items_kind,ValidatingWebhookConfigurationList_items_kind,kind,
io_k8s_api_admissionregistration_v1_ValidatingWebhookConfigurationList_items_metadata,ValidatingWebhookConfigurationList_items_metadata,metadata,
io_k8s_api_admissionregistration_v1_ValidatingWebhookConfigurationList_items_metadata_annotations,ValidatingWebhookConfigurationList_items_metadata_annotations,annotations,-
io_k8s_api_admissionregistration_v1_ValidatingWebhookConfigurationList_items_metadata_annotations_KeyMap,ValidatingWebhookConfigurationList_items_metadata_annotations_KeyMap,KeyMap,
io_k8s_api_admissionregistration_v1_ValidatingWebhookConfigurationList_items_metadata_annotations_ValueMap,ValidatingWebhookConfigurationList_items_metadata_annotations_ValueMap,ValueMap,
io_k8s_api_admissionregistration_v1_ValidatingWebhookConfigurationList_items_metadata_creationTimestamp,ValidatingWebhookConfigurationList_items_metadata_creationTimestamp,creationTimestamp,
io_k8s_api_admissionregistration_v1_ValidatingWebhookConfigurationList_items_metadata_creationTimestamp_Time,ValidatingWebhookConfigurationList_items_metadata_creationTimestamp_Time,Time,
io_k8s_api_admissionregistration_v1_ValidatingWebhookConfigurationList_items_metadata_creationTimestamp_isNull,ValidatingWebhookConfigurationList_items_metadata_creationTimestamp_isNull,isNull,
io_k8s_api_admissionregistration_v1_ValidatingWebhookConfigurationList_items_metadata_deletionGracePeriodSeconds,ValidatingWebhookConfigurationList_items_metadata_deletionGracePeriodSeconds,deletionGracePeriodSeconds,
io_k8s_api_admissionregistration_v1_ValidatingWebhookConfigurationList_items_metadata_deletionTimestamp,ValidatingWebhookConfigurationList_items_metadata_deletionTimestamp,deletionTimestamp,
io_k8s_api_admissionregistration_v1_ValidatingWebhookConfigurationList_items_metadata_deletionTimestamp_Time,ValidatingWebhookConfigurationList_items_metadata_deletionTimestamp_Time,Time,
io_k8s_api_admissionregistration_v1_ValidatingWebhookConfigurationList_items_metadata_finalizers,ValidatingWebhookConfigurationList_items_metadata_finalizers,finalizers,-
io_k8s_api_admissionregistration_v1_ValidatingWebhookConfigurationList_items_metadata_finalizers_StringValue,ValidatingWebhookConfigurationList_items_metadata_finalizers_StringValue,StringValue,
io_k8s_api_admissionregistration_v1_ValidatingWebhookConfigurationList_items_metadata_generateName,ValidatingWebhookConfigurationList_items_metadata_generateName,generateName,
io_k8s_api_admissionregistration_v1_ValidatingWebhookConfigurationList_items_metadata_generation,ValidatingWebhookConfigurationList_items_metadata_generation,generation,
io_k8s_api_admissionregistration_v1_ValidatingWebhookConfigurationList_items_metadata_labels,ValidatingWebhookConfigurationList_items_metadata_labels,labels,-
io_k8s_api_admissionregistration_v1_ValidatingWebhookConfigurationList_items_metadata_labels_KeyMap,ValidatingWebhookConfigurationList_items_metadata_labels_KeyMap,KeyMap,
io_k8s_api_admissionregistration_v1_ValidatingWebhookConfigurationList_items_metadata_labels_ValueMap,ValidatingWebhookConfigurationList_items_metadata_labels_ValueMap,ValueMap,
io_k8s_api_admissionregistration_v1_ValidatingWebhookConfigurationList_items_metadata_managedFields,ValidatingWebhookConfigurationList_items_metadata_managedFields,managedFields,-
io_k8s_api_admissionregistration_v1_ValidatingWebhookConfigurationList_items_metadata_managedFields_apiVersion,ValidatingWebhookConfigurationList_items_metadata_managedFields_apiVersion,apiVersion,
io_k8s_api_admissionregistration_v1_ValidatingWebhookConfigurationList_items_metadata_managedFields_fieldsType,ValidatingWebhookConfigurationList_items_metadata_managedFields_fieldsType,fieldsType,
io_k8s_api_admissionregistration_v1_ValidatingWebhookConfigurationList_items_metadata_managedFields_fieldsV1,ValidatingWebhookConfigurationList_items_metadata_managedFields_fieldsV1,fieldsV1,
io_k8s_api_admissionregistration_v1_ValidatingWebhookConfigurationList_items_metadata_managedFields_fieldsV1_FieldsV1,ValidatingWebhookConfigurationList_items_metadata_managedFields_fieldsV1_FieldsV1,FieldsV1,
io_k8s_api_admissionregistration_v1_ValidatingWebhookConfigurationList_items_metadata_managedFields_fieldsV1_isEmpty02,ValidatingWebhookConfigurationList_items_metadata_managedFields_fieldsV1_isEmpty02,isEmpty02,
io_k8s_api_admissionregistration_v1_ValidatingWebhookConfigurationList_items_metadata_managedFields_manager,ValidatingWebhookConfigurationList_items_metadata_managedFields_manager,manager,
io_k8s_api_admissionregistration_v1_ValidatingWebhookConfigurationList_items_metadata_managedFields_operation,ValidatingWebhookConfigurationList_items_metadata_managedFields_operation,operation,
io_k8s_api_admissionregistration_v1_ValidatingWebhookConfigurationList_items_metadata_managedFields_operation_Apply,ValidatingWebhookConfigurationList_items_metadata_managedFields_operation_Apply,Apply,Apply
io_k8s_api_admissionregistration_v1_ValidatingWebhookConfigurationList_items_metadata_managedFields_operation_Update,ValidatingWebhookConfigurationList_items_metadata_managedFields_operation_Update,Update,Update
io_k8s_api_admissionregistration_v1_ValidatingWebhookConfigurationList_items_metadata_managedFields_subresource,ValidatingWebhookConfigurationList_items_metadata_managedFields_subresource,subresource,
io_k8s_api_admissionregistration_v1_ValidatingWebhookConfigurationList_items_metadata_managedFields_time,ValidatingWebhookConfigurationList_items_metadata_managedFields_time,time,
io_k8s_api_admissionregistration_v1_ValidatingWebhookConfigurationList_items_metadata_managedFields_time_Time,ValidatingWebhookConfigurationList_items_metadata_managedFields_time_Time,Time,
io_k8s_api_admissionregistration_v1_ValidatingWebhookConfigurationList_items_metadata_name,ValidatingWebhookConfigurationList_items_metadata_name,name,
io_k8s_api_admissionregistration_v1_ValidatingWebhookConfigurationList_items_metadata_namespace,ValidatingWebhookConfigurationList_items_metadata_namespace,namespace,
io_k8s_api_admissionregistration_v1_ValidatingWebhookConfigurationList_items_metadata_ownerReferences,ValidatingWebhookConfigurationList_items_metadata_ownerReferences,ownerReferences,-
io_k8s_api_admissionregistration_v1_ValidatingWebhookConfigurationList_items_metadata_ownerReferences_apiVersion,ValidatingWebhookConfigurationList_items_metadata_ownerReferences_apiVersion,apiVersion,
io_k8s_api_admissionregistration_v1_ValidatingWebhookConfigurationList_items_metadata_ownerReferences_kind,ValidatingWebhookConfigurationList_items_metadata_ownerReferences_kind,kind,
io_k8s_api_admissionregistration_v1_ValidatingWebhookConfigurationList_items_metadata_ownerReferences_name,ValidatingWebhookConfigurationList_items_metadata_ownerReferences_name,name,
io_k8s_api_admissionregistration_v1_ValidatingWebhookConfigurationList_items_metadata_ownerReferences_uid,ValidatingWebhookConfigurationList_items_metadata_ownerReferences_uid,uid,
io_k8s_api_admissionregistration_v1_ValidatingWebhookConfigurationList_items_metadata_ownerReferences_blockOwnerDeletion,ValidatingWebhookConfigurationList_items_metadata_ownerReferences_blockOwnerDeletion,blockOwnerDeletion,
io_k8s_api_admissionregistration_v1_ValidatingWebhookConfigurationList_items_metadata_ownerReferences_controller,ValidatingWebhookConfigurationList_items_metadata_ownerReferences_controller,controller,
io_k8s_api_admissionregistration_v1_ValidatingWebhookConfigurationList_items_metadata_resourceVersion,ValidatingWebhookConfigurationList_items_metadata_resourceVersion,resourceVersion,
io_k8s_api_admissionregistration_v1_ValidatingWebhookConfigurationList_items_metadata_selfLink,ValidatingWebhookConfigurationList_items_metadata_selfLink,selfLink,
io_k8s_api_admissionregistration_v1_ValidatingWebhookConfigurationList_items_metadata_uid,ValidatingWebhookConfigurationList_items_metadata_uid,uid,
io_k8s_api_admissionregistration_v1_ValidatingWebhookConfigurationList_items_webhooks,ValidatingWebhookConfigurationList_items_webhooks,webhooks,-
io_k8s_api_admissionregistration_v1_ValidatingWebhookConfigurationList_items_webhooks_admissionReviewVersions,ValidatingWebhookConfigurationList_items_webhooks_admissionReviewVersions,admissionReviewVersions,-
io_k8s_api_admissionregistration_v1_ValidatingWebhookConfigurationList_items_webhooks_admissionReviewVersions_StringValue,ValidatingWebhookConfigurationList_items_webhooks_admissionReviewVersions_StringValue,StringValue,
io_k8s_api_admissionregistration_v1_ValidatingWebhookConfigurationList_items_webhooks_clientConfig,ValidatingWebhookConfigurationList_items_webhooks_clientConfig,clientConfig,
